,idade,qx_mil,dx,lx,Lx,Tx,expx,ano
731,29,2.226480564627959,209.74583002741767,94205.1025998809,94100.2296848672,4378334.655499862,46.47661893746928,2004
732,30,2.3066373547230157,216.81320109586093,93995.35676985349,93886.95016930555,4284234.425814995,45.579213410561245,2004
733,31,2.3894274520314873,224.07702641472034,93778.54356875762,93666.50505555027,4190347.4756456874,44.68343521003139,2004
734,32,2.4788193421705262,231.90462121160496,93554.46654234291,93438.5142317371,4096680.9705901365,43.78926118654069,2004
735,33,2.575060116810639,240.31120720169648,93322.5619211313,93202.40631753046,4003242.4563583992,42.89683409829251,2004
736,34,2.68074902835248,249.53015315822873,93082.2507139296,92957.4856373505,3910040.0500408686,42.006290351289685,2004
737,35,2.7974691855469893,259.6966751792524,92832.72056077138,92702.87222318177,3817082.5644035186,41.117857382028674,2004
738,36,2.9300817035559232,271.246523530019,92573.02388559213,92437.40062382712,3724379.692180337,40.231803346763,2004
739,37,3.0839341170355294,284.6526002698811,92301.77736206212,92159.45106192718,3631942.2915565097,39.34856289180528,2004
740,38,3.26269495995372,300.22380918973215,92017.12476179223,91867.01285719738,3539782.8404945824,38.46873991833732,2004
741,39,3.4653236416046727,317.8287452057676,91716.9009526025,91557.98657999962,3447915.8276373846,37.593025841760614,2004
742,40,3.686126665510511,336.9085572666057,91399.07220739673,91230.61792876343,3356357.841057386,36.72201216048846,2004
743,41,3.924900125954274,357.40989758006447,91062.16365013013,90883.4587013401,3265127.2231286224,35.856025073965576,2004
744,42,4.187797682343533,379.85315754247,90704.75375255007,90514.82717377883,3174243.764427282,34.995340741311935,2004
745,43,4.4765987994593885,404.3483415648996,90324.9005950076,90122.72642422514,3083728.937253503,34.140407760647406,2004
746,44,4.790181156727874,430.7357350070054,89920.5522534427,89705.1843859392,2993606.2108292775,33.291679552765025,2004
747,45,5.134655279782898,459.4993588731886,89489.81651843569,89260.0668389991,2903901.0264433385,32.44951369237761,2004
748,46,5.501754831355051,489.82297756969547,89030.3171595625,88785.40567077766,2814640.959604339,31.614410117846315,2004
749,47,5.876437661208611,520.3026945530844,88540.4941819928,88280.34283471626,2725855.5539335613,30.78654099592704,2004
750,48,6.241255427343299,549.3564978367796,88020.19148743972,87745.51323852132,2637575.211098845,29.96557001895663,2004
751,49,6.629800042184095,579.9141455039476,87470.83498960294,87180.87791685096,2549829.6978603243,29.150627156622033,2004
752,50,7.039944771158005,611.7072838575189,86890.92084409899,86585.06720217023,2462648.819943473,28.341842807282422,2004
753,51,7.4953537287485785,646.6932250722508,86279.21356024146,85955.86694770533,2376063.752741303,27.539237490641924,2004
754,52,8.01782776002195,686.5867987039638,85632.52033516922,85289.22693581723,2290107.8857935974,26.743436685385653,2004
755,53,8.623575666410096,732.537685405551,84945.93353646525,84579.66469376248,2204818.65885778,25.955552750636432,2004
756,54,9.30418440860052,783.5369646727333,84213.3958510597,83821.62736872333,2120238.994164019,25.176980131686957,2004
757,55,10.04381703004575,837.9542374974071,83429.85888638697,83010.88176763826,2036417.3667952952,24.408735601104702,2004
758,56,10.824508377253624,894.0167637652376,82591.90464888955,82144.89626700693,1953406.4850276571,23.651306908732497,2004
759,57,11.64333509397044,951.2358851161305,81697.88788512432,81222.26994256626,1871261.58876065,22.904650746808013,2004
760,58,12.494116417373958,1008.8580704012842,80746.6520000082,80242.22296480756,1790039.318818084,22.168588721398656,2004
761,59,13.388096056536643,1067.5372444659017,79737.79392960691,79204.02530737396,1709797.095853276,21.442743918432168,2004
762,60,14.348009328611768,1128.7615768026856,78670.25668514101,78105.87589673966,1630593.0705459022,20.726932124703282,2004
763,61,15.38981587133463,1193.3493321053215,77541.49510833832,76944.82044228565,1552487.1946491622,20.021372975593007,2004
764,62,16.514305562406502,1260.8366084718668,76348.145776233,75717.72747199706,1475542.3742068766,19.32649914683599,2004
765,63,17.731900343159168,1331.4406831987221,75087.30916776112,74421.58882616175,1399824.6467348796,18.64262632727152,2004
766,64,19.052797614048703,1405.2556350847603,73755.8684845624,73053.24066702001,1325403.0579087178,17.970136955083564,2004
767,65,20.454989322671622,1479.9310133248132,72350.61284947763,71610.64734281524,1252349.817241698,17.309456933656644,2004
768,66,21.975109817164288,1557.3910161667686,70870.68183615283,70091.98632806944,1180739.1698988827,16.660474251237687,2004
769,67,23.691436280515884,1642.1314128545662,69313.29081998605,68492.22511355877,1110647.183570813,16.023581775323308,2004
770,68,25.650183752148468,1735.7776735138532,67671.15940713149,66803.27057037456,1042154.9584572542,15.40028230028267,2004
771,69,27.83898911886261,1835.574374630234,65935.38173361764,65017.59454630253,975351.6878868797,14.792538728710952,2004
772,70,30.200285019664207,1935.8324519469888,64099.80735898741,63131.891133013916,910334.0933405772,14.20182260833175,2004
773,71,32.71262853728407,2033.5470195350613,62163.97490704042,61147.20139727289,847202.2022075631,13.628507563656658,2004
774,72,35.42388775469141,2130.0535281285556,60130.42788750536,59065.40112344108,786055.0008102903,13.072499704822931,2004
775,73,38.34747364770333,2224.16782730313,58000.3743593768,56888.29044572524,726989.5996868493,12.534222541088106,2004
776,74,41.4955661694604,2314.4652688331525,55776.20653207367,54618.973897657095,670101.309241124,12.014106926683647,2004
777,75,44.875263795834094,2399.1097421725467,53461.74126324052,52262.18639215424,615482.3353434668,11.512575550296622,2004
778,76,48.50626764188202,2476.857671059724,51062.63152106797,49824.202685538105,563220.1489513126,11.029986747136862,2004
779,77,52.422000056423904,2546.9634395065314,48585.77385000824,47312.29213025498,513395.9462657746,10.566795701365319,2004
780,78,56.65320850919841,2608.246325701608,46038.81041050171,44734.68724765091,466083.6541355197,10.123711928690568,2004
781,79,61.225285257929436,2659.048675004671,43430.564084800106,42101.03974729777,421348.96688786877,9.701669222282405,2004
782,80,64.48995471188883,2629.353182312785,40771.51540979544,39456.838818639044,379247.92714057094,9.301786390050538,2004
783,81,67.95466093301988,2591.937701420822,38142.16222748265,36846.19337677224,339791.0883219319,8.908542895271456,2004
784,82,71.64355072395014,2546.944314080727,35550.22452606183,34276.752369021466,302944.8949451597,8.521602858599982,2004
785,83,75.5845926764858,2494.5394918105158,33003.2802119811,31756.010466075844,268668.14257613814,8.140649682409574,2004
786,84,79.81036855034759,2434.9138408838116,30508.740720170586,29291.28379972868,236912.1321100625,7.765385477002993,2004
787,85,84.3590670108444,2368.2818429605977,28073.826879286775,26889.685957806476,207620.84831033376,7.395530691382836,2004
788,86,89.27574219178443,2294.8816115623595,25705.545036326177,24558.104230544996,180731.1623525273,7.03082397580461,2004
789,87,94.61392234046673,2214.974691209409,23410.663424763818,22303.176079159115,156173.0581219823,6.671022315274599,2004
790,88,100.43768627094418,2128.845935317324,21195.68873355441,20131.265765895747,133869.88204282318,6.315901489480587,2004
791,89,106.8243722229093,2036.803512194576,19066.842798237085,18048.4410421398,113738.61627692741,5.965256937422469,2004
792,90,113.86815233727654,1939.1791077328926,17030.03928604251,16060.449732176063,95690.1752347876,5.618905137418762,2004
793,91,121.684807903075,1836.3284218897697,15090.860178309616,14172.695967364732,79629.72550261155,5.276685660176276,2004
794,92,130.4181943885264,1728.6320991376597,13254.531756419847,12390.215706851017,65457.02953524683,4.93846412217034,2004
795,93,140.24912133753173,1616.4972995583848,11525.899657282187,10717.651007502995,53066.81382839581,4.604136371677297,2004
796,94,151.40774066928046,1500.3602223658017,9909.402357723802,9159.222246540901,42349.162820892816,4.273634402167969,2004
797,95,164.19112210625804,1380.690064043234,8409.042135358,7718.697103336383,33189.94057435191,3.946934744778622,2004
798,96,178.9886398170525,1257.9951773999937,7028.352071314766,6399.35448261477,25471.24347101554,3.624070509354938,2004
799,97,196.31934509729203,1132.8326863909924,5770.356893914773,5203.940550719277,19071.888988400766,3.305148942955911,2004
800,98,216.88807120515477,1005.8236805370466,4637.52420752378,4134.612367255257,13867.948437681487,2.9903775844840967,2004
801,99,241.67128052449192,877.677716838356,3631.7005269867336,3192.8616685675556,9733.33607042623,2.6801042646823356,2004
802,100,272.05055655241017,749.2334382588988,2754.0228101483776,2379.4060910189282,6540.474401858673,2.3748802579838815,2004
803,101,310.0217376599523,621.5282847153806,2004.7893718894788,1694.0252295317887,4161.068310839745,2.0755638318842498,2004
804,102,358.5173444513182,495.92309165650113,1383.2610871740983,1135.2995413458477,2467.0430813079565,1.7834977822935407,2004
805,103,421.8624742314181,374.3346022686005,887.3379955175972,700.1706943832969,1331.7435399621093,1.5008300632785188,2004
806,104,506.20454185406294,259.68464764918804,513.0033932489966,383.1610694244026,631.5728455788122,1.231128007904356,2004
807,105,618.819617803051,156.75860933442186,253.3187455998086,174.93944093259768,248.41177615440952,0.9806292683402472,2004
808,106,761.508843534333,73.53139769897228,96.56013626538676,59.79443741590062,73.47233522181187,0.760897178312589,2004
809,107,907.1873569518308,20.891380474000236,23.028738566414468,12.58304832941435,13.677897805911245,0.5939490678772714,2004
810,108,987.757795096745,2.111192116695268,2.1373580924142335,1.0817620340665994,1.0948494764968941,0.5122442890513572,2004
811,109,999.8297571346496,0.02616152114828432,0.026165975718965406,0.013085215144823246,0.013087442430294692,0.5001702428703532,2004
812,110,999.9999706137172,4.4545705501832376e-06,4.454570681086511e-06,2.2272854059948924e-06,2.2272854714465293e-06,0.5000000293862827,2004
813,111,999.9999999999992,1.3090327324952492e-13,1.3090327324952502e-13,6.545163662476256e-14,6.545163662476261e-14,0.5000000000000008,2004
814,112,1000.0,1.1306150680119407e-28,1.1306150680119407e-28,5.653075340059703e-29,5.653075340059703e-29,0.5,2004
815,113,1000.0,8.434188588301772e-59,8.434188588301772e-59,4.217094294150886e-59,4.217094294150886e-59,0.5,2004
816,114,1000.0,4.6935384992946656e-119,4.6935384992946656e-119,2.3467692496473328e-119,2.3467692496473328e-119,0.5,2004
817,115,1000.0,1.453498334588428e-239,1.453498334588428e-239,7.26749167294214e-240,7.26749167294214e-240,0.5,2004
818,116,1000.0,1.453498334588428e-239,1.453498334588428e-239,7.26749167294214e-240,7.26749167294214e-240,0.5,2004
819,0,25.76927046727782,2576.927046727782,100000.0,98711.5364766361,7195753.870810699,71.95753870810698,2005
820,1,2.4224241018674757,236.00000000000003,97423.07295327222,97305.07295327222,7097042.334334062,72.84765424857899,2005
821,2,1.3273370220957628,129.0,97187.07295327222,97122.57295327222,6999737.26138079,72.02333652692967,2005
822,3,0.9890985579964933,96.0,97058.07295327222,97010.07295327222,6902614.688427518,71.11839827842783,2005
823,4,0.7394773882404229,71.70126046586309,96962.07295327222,96926.22232303928,6805604.6154742455,70.18831598984059,2005
824,5,0.4965401677378781,48.109961412531426,96890.37169280635,96866.31671210009,6708678.393151205,69.23988705937943,2005
825,6,0.4084754288577615,39.557684392286674,96842.26173139382,96822.48288919768,6611812.076439105,68.27403613081583,2005
826,7,0.3409554278154928,33.005407372041944,96802.70404700153,96786.20134331551,6514989.593549907,67.30173147215622,2005
827,8,0.30463878959248014,29.479803862805802,96769.6986396295,96754.95873769809,6418203.3922065925,66.32451565347942,2005
828,9,0.2917647230969785,28.225383160958568,96740.21883576669,96726.10614418621,6321448.433468894,65.34457446494565,2005
829,10,0.2938198546877351,28.415903862805806,96711.99345260573,96697.78550067433,6224722.327324708,64.3634993458714,2005
830,11,0.30193178621036465,29.191845266500263,96683.57754874293,96668.98162610969,6128024.5418240335,63.38226922493218,2005
831,12,0.3423936589619864,33.093848775736404,96654.38570347644,96637.83877908858,6031355.560197924,62.40126111505554,2005
832,13,0.44449623765871704,42.9478007071393,96621.2918547007,96599.81795434712,5934717.721418835,61.42246297372505,2005
833,14,0.5729023073417507,55.329956147778354,96578.34405399355,96550.67907591967,5838117.903464488,60.44955482153019,2005
834,15,0.7996785527586443,77.18738422166754,96523.01409784578,96484.42040573494,5741567.224388569,59.483919747556975,2005
835,16,0.9830070331652727,94.80692597893164,96445.8267136241,96398.42325063463,5645082.803982834,58.53112567270264,2005
836,17,1.153062277673445,111.0987263325013,96351.01978764517,96295.47042447892,5548684.3807322,57.58822680819921,2005
837,18,1.3123659974693385,126.30199999999999,96239.92106131266,96176.77006131267,5452388.910307721,56.654129078452854,2005
838,19,1.4378825950965344,138.20009999999996,96113.61906131267,96044.51901131266,5356212.140246409,55.72792068967439,2005
839,20,1.5581114183407083,149.5403961636546,95975.41896131267,95900.64876323084,5260167.621235096,54.80744630409428,2005
840,21,1.7246500122790926,165.26610264403908,95825.87856514902,95743.245513827,5164266.972471866,53.892195404823156,2005
841,22,1.827730159078,174.84178643359314,95660.61246250499,95573.19156928819,5068523.726958039,52.984437340338914,2005
842,23,1.8922999811575019,180.68772205113942,95485.77067607139,95395.42681504582,4972950.535388752,52.08054037977165,2005
843,24,1.928724943612015,183.81729074643113,95305.08295402025,95213.17430864704,4877555.108573705,51.17833128508866,2005
844,25,1.9543416255779966,185.89944896339904,95121.26566327382,95028.31593879212,4782341.9342650585,50.27626473342347,2005
845,26,1.985500661214024,188.49423239110885,94935.36621431042,94841.11909811487,4687313.618326266,49.37373504985445,2005
846,27,2.0258188830233173,191.94000236836501,94746.8719819193,94650.90198073513,4592472.4992281515,48.470966937088335,2005
847,28,2.082942718121722,196.9525070293004,94554.93197955094,94456.45572603628,4497821.597247416,47.568344697452105,2005
848,29,2.154499803922464,203.29424827206776,94357.97947252163,94256.3323483856,4403365.141521379,46.666590002636724,2005
849,30,2.232742007370028,210.2231208908841,94154.68522424957,94049.57366380413,4309108.809172994,45.76627067373151,2005
850,31,2.3135300327211312,217.3433344839525,93944.46210335869,93835.79043611672,4215059.23550919,44.867564741301486,2005
851,32,2.4012776791910664,225.06483823458893,93727.11876887473,93614.58634975745,4121223.4450730737,43.97044845938085,2005
852,33,2.4962855959356474,233.40783041745507,93502.05393064015,93385.35001543141,4027608.8587233163,43.075084336767596,2005
853,34,2.600957933530779,242.58782502404875,93268.64610022269,93147.35218771067,3934223.5087078847,42.1816298746347,2005
854,35,2.7168167967211305,252.7347576548184,93026.05827519864,92899.69089637123,3841076.156520174,41.29032475134153,2005
